title,price,rating,reviews_count,availability,is_best_seller,product_link,img_link,total_ratings,total_reviews,total_positive_ratings,total_positive_reviews,total_critical_ratings,total_critical_reviews,5_star_percent,4_star_percent,3_star_percent,2_star_percent,1_star_percent
Canon EOS 1500D 24.1 Digital SLR Camera (Black) with EF S18-55 is II Lens,41989,4.4,9622,In stock,True,https://www.amazon.in/Canon-1500D-Digital-Camera-S18-55/dp/B07BS4TJ43/ref=sr_1_9?keywords=Camera&qid=1692376359&sr=8-9,https://m.media-amazon.com/images/I/51UHoxzInpL._SY300_SX300_QL70_ML2_.jpg,9622,2796,8486,2410,1136,386,63,24,6,2,5
"CP PLUS 3MP Full HD Smart Wi-fi CCTV Home Security Camera | 360° View | 2 Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card, Alexa & Ok Google | 15 Mtr, White- CP-E31A",2027,3.8,4305,In stock,False,https://www.amazon.in/CP-PLUS-Security-Supports-CP-E31A/dp/B0B42TZQ4C/ref=sr_1_10?keywords=Camera&qid=1692376359&sr=8-10,https://m.media-amazon.com/images/I/21V4FGKsc2L._SX300_SY300_QL70_ML2_.jpg,4305,901,3035,393,1270,508,49,21,10,4,16
"CP PLUS 3MP Full HD Smart Wi-fi CCTV Home Security Camera | 360° View | 2 Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports SD Card, Alexa & Ok Google | 15 Mtr, White- CP-E31A",2027,3.8,4305,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjEwMjYzMTQ4Nzk0OjE2OTIzNzYzNTk6c3BfbXRmOjIwMTI2MDUxNzg5Mjk4OjowOjo&url=%2FCP-PLUS-Security-Supports-CP-E31A%2Fdp%2FB0B42TZQ4C%2Fref%3Dsr_1_11_sspa%3Fkeywords%3DCamera%26qid%3D1692376359%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/21V4FGKsc2L._SX300_SY300_QL70_ML2_.jpg,4305,901,3035,393,1270,508,49,21,10,4,16
TECHDASH® 16MP 4K HD Digital Action Camera Supports HDMI & Wi-Fi Camera for Photography Wide Angle Display Vlogging Camera Waterproof up to 30m WiFi Sports Camera,2199,3.0,8,In stock,False,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMTY5MjEwMjYzMTQ4Nzk0OjE2OTIzNzYzNTk6c3BfbXRmOjIwMTEyODQ3ODQ4OTk4OjowOjo&url=%2FTECHDASH%25C2%25AE-Camera-Supports-Photography-Waterproof%2Fdp%2FB0BSS585SL%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DCamera%26qid%3D1692376359%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/31bba08bq9L._SX300_SY300_QL70_ML2_.jpg,8,6,6,5,2,1,28,28,0,0,44
"CATBAT Kids Camera for Girls Boys, 13MP 1080P HD Digital Video Camera and Photography for Age 3-10 Years Old Children, Christmas Birthday Festival Gift for Kids (Green)",899,3.2,26,In stock,False,https://www.amazon.in/CATBAT-Kids-Camera-Photography-Christmas/dp/B0BYVNQ7CV/ref=sr_1_13?keywords=Camera&qid=1692376359&sr=8-13,https://m.media-amazon.com/images/I/41+VkBQw77L._SY300_SX300_.jpg,26,10,12,4,14,6,34,13,16,13,24
FitSpark Eagle i9 Plus IPS Touchscreen Professional Dual Screen Real 4K 30FPS WiFi Action Camera | Smoother Anti-Shake | Better 6-Axis Gyro EIS Stabilization | 2.5mm External MIC Support | Wind NR,9499,4.2,809,In stock,False,https://www.amazon.in/FitSpark-Plus-IPS-Professional-Stabilization/dp/B0C23Z2Q6Y/ref=sr_1_14?keywords=Camera&qid=1692376359&sr=8-14,https://m.media-amazon.com/images/I/4137v0ATsLL._SX300_SY300_QL70_ML2_.jpg,809,619,645,537,164,82,72,7,6,2,13
Hevalls 360° WiFi cctv security camera for home outdoor High HD Focus Spy Magnet Mini Spy WiFi Magnetic Live Stream Night Vision IP Wireless 1080P Audio Video Hidden Nanny Camera for Home Offices Security,999,4.3,40,In stock,True,https://www.amazon.in/Hevalls-security-Magnetic-Wireless-Security/dp/B0C96F3T23/ref=sr_1_15?keywords=Camera&qid=1692376359&sr=8-15,https://m.media-amazon.com/images/I/41AAdi6SSwL._SY300_SX300_QL70_ML2_.jpg,40,21,34,18,6,3,80,0,5,5,11
CP PLUS 3 MP Full HD Smart Wi-fi CCTV Camera | 360° Pan & Tilt | View & Talk | Motion Alert | Night Vision | SD Card (Up to 128 GB) | Alexa & OK Google | 2-Way Talk | IR Distance 10Mtr | CP-E35A,1899,3.8,1121,In stock,False,https://www.amazon.in/CP-PLUS-Camera-Distance-CP-E35A/dp/B0BKQMLT5V/ref=sr_1_16?keywords=Camera&qid=1692376359&sr=8-16,https://m.media-amazon.com/images/I/31KJ+RY7LWL._SY300_SX300_.jpg,1121,287,778,137,343,150,49,20,11,4,16
Action Camera 1080P 12MP Sports Camera Full HD 2.0 Inch Action Cam 30m/98ft Underwater Waterproof Camera with Mounting Accessories,1299,2.8,440,In stock,False,https://www.amazon.in/Action-Underwater-Waterproof-Mounting-Accessories/dp/B0B6SYJZ81/ref=sr_1_17?keywords=Camera&qid=1692376359&sr=8-17,https://m.media-amazon.com/images/I/51jaXJrL9lL._SX300_SY300_QL70_ML2_.jpg,440,213,188,101,252,112,36,5,7,7,44
CP PLUS 4MP Wi-fi PT Home Security Smart Camera | 360˚ with Pan & Tilt | Two Way Talk | Cloud Monitoring | Motion Detect | Night Vision | Supports SD Card (Up to 128 GB) | Alexa & OK Google - CP-E41A,2499,3.6,230,In stock,False,https://www.amazon.in/CP-PLUS-Security-Monitoring-Supports/dp/B0BQVV6459/ref=sr_1_18?keywords=Camera&qid=1692376359&sr=8-18,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_ML2_.jpg,230,95,151,48,80,47,47,19,7,4,24
